customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cust_012541,ucust_043881,42014,belo horizonte,SP
cust_019943,ucust_043882,11163,rio de janeiro,BA
cust_032999,ucust_043883,20460,sao paulo,SP
cust_043277,ucust_043884,25306,rio de janeiro,PR
cust_013532,ucust_043885,57662,sao paulo,SP
cust_048910,ucust_043886,27426,belo horizonte,MG
cust_031970,ucust_043887,17944,brasilia,SP
cust_064236,ucust_043888,51273,belo horizonte,BA
cust_055460,ucust_043889,66295,sao paulo,RJ
cust_083133,ucust_043890,35350,sao paulo,SP
cust_018640,ucust_043891,57904,brasilia,MG
cust_062357,ucust_043892,19726,belo horizonte,MS
cust_009464,ucust_043893,36388,belo horizonte,RJ
cust_061149,ucust_043894,75777,belo horizonte,GO
cust_064474,ucust_043895,97004,brasilia,SP
cust_072913,ucust_043896,71837,belo horizonte,BA
cust_060636,ucust_043897,26975,belo horizonte,PR
cust_010794,ucust_043898,97400,curitiba,RS
cust_082765,ucust_043899,93338,rio de janeiro,SP
cust_018339,ucust_043900,86872,rio de janeiro,MG
cust_061637,ucust_043901,34572,curitiba,SP
cust_033958,ucust_043902,98002,curitiba,MG
cust_010797,ucust_043903,77389,rio de janeiro,SP
cust_084915,ucust_043904,46615,rio de janeiro,SP
cust_026159,ucust_043905,81431,sao paulo,PR
cust_058746,ucust_043906,80987,rio de janeiro,RS
cust_017794,ucust_043907,55781,belo horizonte,SP
cust_029778,ucust_043908,59737,belo horizonte,RN
cust_059849,ucust_043909,71582,curitiba,PR
cust_076608,ucust_043910,22896,rio de janeiro,CE
cust_053108,ucust_043911,15293,belo horizonte,SP
cust_063731,ucust_043912,41306,brasilia,BA
cust_065791,ucust_043913,10801,curitiba,SP
cust_037290,ucust_043914,23142,belo horizonte,RS
cust_029360,ucust_043915,90407,sao paulo,SP
cust_087199,ucust_043916,40763,sao paulo,SP
cust_017473,ucust_043917,37639,curitiba,RJ
cust_023608,ucust_043918,64917,brasilia,SP
cust_068065,ucust_043919,26242,sao paulo,ES
cust_026180,ucust_043920,18475,belo horizonte,BA
cust_030340,ucust_043921,38823,brasilia,SP
cust_077032,ucust_043922,83868,curitiba,SP
cust_011570,ucust_043923,20618,curitiba,RJ
cust_079501,ucust_043924,77361,belo horizonte,BA
cust_024717,ucust_043925,73305,brasilia,MG
cust_081420,ucust_043926,56393,sao paulo,SP
cust_039880,ucust_043927,51514,rio de janeiro,SP
cust_059300,ucust_043928,27097,belo horizonte,MG
cust_027644,ucust_043929,26628,rio de janeiro,RS
cust_082433,ucust_043930,29931,curitiba,AM
cust_010640,ucust_043931,25738,curitiba,SP
cust_068351,ucust_043932,19508,sao paulo,SP
cust_006075,ucust_043933,51467,belo horizonte,SP
cust_043728,ucust_043934,16707,sao paulo,SP
cust_053808,ucust_043935,94750,sao paulo,PE
cust_043906,ucust_043936,41946,sao paulo,RJ
cust_030185,ucust_043937,31828,sao paulo,MG
cust_051096,ucust_043938,54966,sao paulo,SP
cust_056345,ucust_043939,28241,curitiba,SP
cust_079930,ucust_043940,70191,rio de janeiro,RJ
cust_036008,ucust_043941,82966,rio de janeiro,RS
cust_001570,ucust_043942,12035,rio de janeiro,MG
cust_035704,ucust_043943,64809,curitiba,RJ
cust_074545,ucust_043944,58231,curitiba,RJ
cust_064216,ucust_043945,93444,brasilia,SP
cust_025646,ucust_043946,47113,rio de janeiro,RN
cust_021390,ucust_043947,62461,rio de janeiro,SP
cust_065825,ucust_043948,39684,rio de janeiro,MG
cust_074431,ucust_043949,94759,rio de janeiro,MG
cust_054822,ucust_043950,58874,brasilia,SP
cust_038288,ucust_043951,69614,brasilia,SP
cust_062018,ucust_043952,30763,sao paulo,MG
cust_058287,ucust_043953,36757,belo horizonte,SP
cust_027111,ucust_043954,93936,brasilia,SP
cust_040099,ucust_043955,71883,rio de janeiro,SP
cust_062098,ucust_043956,19994,belo horizonte,SP
cust_068965,ucust_043957,32573,rio de janeiro,ES
cust_010725,ucust_043958,20070,sao paulo,MT
cust_084208,ucust_043959,26482,brasilia,SP
cust_029129,ucust_043960,86931,sao paulo,BA
cust_043890,ucust_043961,90490,belo horizonte,MG
cust_061440,ucust_043962,77682,curitiba,SP
cust_067635,ucust_043963,31005,belo horizonte,SP
cust_064765,ucust_043964,25769,rio de janeiro,PE
cust_028684,ucust_043965,90623,curitiba,MG
cust_079177,ucust_043966,73587,curitiba,SP
cust_005559,ucust_043967,97234,brasilia,MG
cust_003112,ucust_043968,72249,rio de janeiro,BA
cust_089821,ucust_043969,50043,curitiba,BA
cust_046447,ucust_043970,31134,belo horizonte,RS
cust_015800,ucust_043971,56629,rio de janeiro,SP
cust_086664,ucust_043972,26181,sao paulo,BA
cust_067628,ucust_043973,63532,rio de janeiro,SP
cust_072693,ucust_043974,82704,belo horizonte,SP
cust_004760,ucust_043975,97842,rio de janeiro,SP
cust_046406,ucust_043976,52130,rio de janeiro,SP
cust_065968,ucust_043977,85095,rio de janeiro,SP
cust_083825,ucust_043978,47123,brasilia,SP
cust_000330,ucust_043979,68430,sao paulo,MS
cust_016756,ucust_043980,56104,rio de janeiro,PE
cust_066243,ucust_043981,45583,rio de janeiro,MG
cust_048926,ucust_043982,97249,curitiba,RJ
cust_081488,ucust_043983,19810,sao paulo,RJ
cust_024958,ucust_043984,60148,rio de janeiro,BA
cust_079012,ucust_043985,92475,sao paulo,RJ
cust_084950,ucust_043986,56749,rio de janeiro,SP
cust_057953,ucust_043987,13767,brasilia,RJ
cust_074868,ucust_043988,48657,rio de janeiro,BA
cust_055100,ucust_043989,29530,rio de janeiro,SP
cust_055713,ucust_043990,80405,sao paulo,MG
cust_084691,ucust_043991,15142,sao paulo,SC
cust_073835,ucust_043992,60799,brasilia,SP
cust_005014,ucust_043993,33626,curitiba,RJ
cust_020117,ucust_043994,28275,rio de janeiro,AL
cust_013155,ucust_043995,46313,brasilia,RN
cust_039393,ucust_043996,19415,brasilia,RJ
cust_059610,ucust_043997,76580,curitiba,SP
cust_087770,ucust_043998,50484,rio de janeiro,SP
cust_048493,ucust_043999,73720,rio de janeiro,BA
cust_044682,ucust_044000,36576,brasilia,MG
cust_031254,ucust_044001,97522,rio de janeiro,PR
cust_019443,ucust_044002,61010,brasilia,RJ
cust_012120,ucust_044003,58274,belo horizonte,SC
cust_051219,ucust_044004,75095,brasilia,SP
cust_023960,ucust_044005,26179,belo horizonte,SP
cust_009221,ucust_044006,27585,curitiba,SP
cust_086590,ucust_044007,20427,sao paulo,SP
cust_066779,ucust_044008,93656,sao paulo,SP
cust_044961,ucust_044009,93190,rio de janeiro,AL
cust_014087,ucust_044010,34149,belo horizonte,SP
cust_058941,ucust_044011,73503,sao paulo,RJ
cust_083544,ucust_044012,41688,brasilia,SP
cust_071843,ucust_044013,76475,curitiba,SP
cust_082160,ucust_044014,50501,brasilia,ES
cust_015746,ucust_044015,95576,rio de janeiro,PB
cust_054307,ucust_044016,90553,rio de janeiro,MG
cust_034693,ucust_044017,90999,brasilia,SP
cust_013464,ucust_044018,28754,rio de janeiro,SP
cust_026075,ucust_044019,29107,belo horizonte,RJ
cust_056276,ucust_044020,35786,sao paulo,BA
cust_011234,ucust_044021,77854,belo horizonte,RS
cust_012158,ucust_044022,65335,brasilia,MG
cust_029337,ucust_044023,75713,curitiba,SP
cust_019059,ucust_044024,31624,rio de janeiro,DF
cust_011945,ucust_044025,81513,rio de janeiro,RJ
cust_084198,ucust_044026,70353,rio de janeiro,MT
cust_067688,ucust_044027,70753,brasilia,SP
cust_048612,ucust_044028,63381,belo horizonte,SP
cust_084392,ucust_044029,51246,belo horizonte,BA
cust_017248,ucust_044030,95181,curitiba,BA
cust_048917,ucust_044031,70354,curitiba,SP
cust_049728,ucust_044032,79257,belo horizonte,RJ
cust_029879,ucust_044033,71693,sao paulo,SP
cust_032832,ucust_044034,99254,belo horizonte,MG
cust_017261,ucust_044035,67528,belo horizonte,ES
cust_006784,ucust_044036,73802,rio de janeiro,PR
cust_034736,ucust_044037,72142,sao paulo,PR
cust_057604,ucust_044038,26869,sao paulo,SP
cust_053992,ucust_044039,99741,sao paulo,RJ
cust_002616,ucust_044040,59178,curitiba,PR
cust_074141,ucust_044041,24632,rio de janeiro,ES
cust_006130,ucust_044042,60303,rio de janeiro,PE
cust_040893,ucust_044043,76535,belo horizonte,ES
cust_002712,ucust_044044,98562,brasilia,SP
cust_017205,ucust_044045,19516,brasilia,SP
cust_006190,ucust_044046,63133,sao paulo,SC
cust_058792,ucust_044047,16764,rio de janeiro,GO
cust_039222,ucust_044048,30743,sao paulo,SP
cust_078858,ucust_044049,74410,curitiba,RJ
cust_065462,ucust_044050,73893,rio de janeiro,SC
cust_008428,ucust_044051,88622,curitiba,SP
cust_010312,ucust_044052,62251,curitiba,PR
cust_038189,ucust_044053,21381,rio de janeiro,RS
cust_083202,ucust_044054,19941,brasilia,SP
cust_034342,ucust_044055,71409,brasilia,AM
cust_017535,ucust_044056,95415,rio de janeiro,SP
cust_035801,ucust_044057,30231,rio de janeiro,BA
cust_005314,ucust_044058,24827,brasilia,SP
cust_077345,ucust_044059,13006,sao paulo,SP
cust_063978,ucust_044060,24818,sao paulo,MG
cust_016403,ucust_044061,86132,brasilia,MG
cust_009733,ucust_044062,64354,brasilia,SP
cust_063938,ucust_044063,72658,sao paulo,PR
cust_013007,ucust_044064,37418,belo horizonte,RJ
cust_072174,ucust_044065,79511,sao paulo,GO
cust_024208,ucust_044066,98855,belo horizonte,PR
cust_025992,ucust_044067,47870,belo horizonte,MT
cust_086206,ucust_044068,35289,rio de janeiro,SP
cust_089155,ucust_044069,63791,belo horizonte,SP
cust_018396,ucust_044070,23447,sao paulo,MG
cust_086574,ucust_044071,71828,curitiba,SP
cust_072558,ucust_044072,69135,rio de janeiro,MG
cust_054140,ucust_044073,88861,curitiba,SC
cust_039792,ucust_044074,64195,belo horizonte,RJ
cust_083290,ucust_044075,55597,belo horizonte,SP
cust_063240,ucust_044076,47112,curitiba,SP
cust_001602,ucust_044077,82269,sao paulo,SC
cust_061101,ucust_044078,86471,brasilia,SP
cust_023809,ucust_044079,91622,brasilia,CE
cust_039316,ucust_044080,37588,belo horizonte,CE
cust_013022,ucust_044081,55354,curitiba,MG
cust_017556,ucust_044082,26643,brasilia,AL
cust_038480,ucust_044083,70479,belo horizonte,SP
cust_052646,ucust_044084,85010,sao paulo,PE
cust_072885,ucust_044085,22153,belo horizonte,SP
cust_012912,ucust_044086,60398,belo horizonte,RJ
cust_037052,ucust_044087,92686,brasilia,BA
cust_029039,ucust_044088,11083,sao paulo,SP
cust_034808,ucust_044089,25686,belo horizonte,ES
cust_017349,ucust_044090,46778,belo horizonte,RJ
cust_031769,ucust_044091,82778,sao paulo,SP
cust_050549,ucust_044092,61918,belo horizonte,SP
cust_048160,ucust_044093,72400,sao paulo,RS
cust_026672,ucust_044094,38369,curitiba,SP
cust_005235,ucust_044095,74087,rio de janeiro,SP
cust_029952,ucust_044096,29011,sao paulo,BA
cust_077841,ucust_044097,71577,belo horizonte,SP
cust_057940,ucust_044098,23724,brasilia,RJ
cust_083679,ucust_044099,90903,rio de janeiro,SP
cust_053873,ucust_044100,26200,belo horizonte,SC
cust_019389,ucust_044101,61459,sao paulo,SP
cust_014066,ucust_044102,87482,brasilia,SP
cust_064959,ucust_044103,85797,belo horizonte,MG
cust_039172,ucust_044104,73017,sao paulo,MG
cust_071394,ucust_044105,26881,rio de janeiro,SP
cust_021860,ucust_044106,78353,curitiba,SP
cust_056309,ucust_044107,15917,brasilia,SP
cust_041823,ucust_044108,86375,rio de janeiro,SP
cust_077560,ucust_044109,68728,sao paulo,ES
cust_028123,ucust_044110,43317,sao paulo,SC
cust_011409,ucust_044111,11901,rio de janeiro,MS
cust_022666,ucust_044112,54371,rio de janeiro,SP
cust_046850,ucust_044113,40191,rio de janeiro,RJ
cust_034853,ucust_044114,82320,belo horizonte,SP
cust_055076,ucust_044115,33638,curitiba,MG
cust_024419,ucust_044116,32882,curitiba,SP
cust_015876,ucust_044117,39442,curitiba,SP
cust_017209,ucust_044118,61313,belo horizonte,MS
cust_072585,ucust_044119,79808,rio de janeiro,PR
cust_044867,ucust_044120,13426,rio de janeiro,GO
cust_035245,ucust_044121,95733,curitiba,SP
cust_012561,ucust_044122,12267,brasilia,SP
cust_049301,ucust_044123,33605,sao paulo,SP
cust_079916,ucust_044124,39545,brasilia,MS
cust_081234,ucust_044125,34978,curitiba,SP
cust_002772,ucust_044126,23747,rio de janeiro,RJ
cust_054847,ucust_044127,84995,curitiba,SP
cust_002985,ucust_044128,52438,curitiba,AM
cust_014367,ucust_044129,97734,brasilia,SP
cust_082839,ucust_044130,15083,brasilia,MS
cust_002527,ucust_044131,13369,rio de janeiro,SC
cust_087702,ucust_044132,68504,curitiba,RJ
cust_045730,ucust_044133,82418,sao paulo,RJ
cust_019249,ucust_044134,14678,brasilia,SP
cust_027900,ucust_044135,47551,sao paulo,MS
cust_080358,ucust_044136,91956,rio de janeiro,RJ
cust_051316,ucust_044137,53055,brasilia,SP
cust_079207,ucust_044138,43516,belo horizonte,PR
cust_065940,ucust_044139,93038,brasilia,SP
cust_058779,ucust_044140,39892,belo horizonte,CE
cust_051194,ucust_044141,22207,brasilia,MG
cust_003538,ucust_044142,61858,rio de janeiro,SC
cust_040896,ucust_044143,90360,rio de janeiro,RJ
cust_003143,ucust_044144,39567,sao paulo,SP
cust_010279,ucust_044145,64131,rio de janeiro,SP
cust_032162,ucust_044146,50480,brasilia,RJ
cust_063754,ucust_044147,69937,rio de janeiro,SP
cust_083352,ucust_044148,73234,brasilia,PR
cust_048081,ucust_044149,29520,brasilia,RJ
cust_081063,ucust_044150,62074,rio de janeiro,SP
cust_024130,ucust_044151,80484,rio de janeiro,SP
cust_017674,ucust_044152,42366,brasilia,SC
cust_015909,ucust_044153,68803,curitiba,SP
cust_007899,ucust_044154,97268,sao paulo,SP
cust_079527,ucust_044155,47083,curitiba,RJ
cust_029723,ucust_044156,81429,brasilia,SC
cust_045642,ucust_044157,19054,belo horizonte,SP
cust_040050,ucust_044158,97205,brasilia,PR
cust_079703,ucust_044159,90090,brasilia,MG
cust_078639,ucust_044160,33693,curitiba,SP
cust_072563,ucust_044161,85966,sao paulo,RJ
cust_008259,ucust_044162,95751,sao paulo,MG
cust_042355,ucust_044163,33460,sao paulo,MG
cust_054594,ucust_044164,24312,brasilia,MG
cust_071504,ucust_044165,91941,belo horizonte,MG
cust_041530,ucust_044166,58920,curitiba,MS
cust_079598,ucust_044167,25773,rio de janeiro,SC
cust_026753,ucust_044168,84098,brasilia,SP
cust_014181,ucust_044169,56392,sao paulo,MT
cust_049541,ucust_044170,95308,brasilia,SP
cust_016386,ucust_044171,36085,rio de janeiro,SP
cust_010770,ucust_044172,52228,rio de janeiro,SP
cust_008564,ucust_044173,43333,brasilia,SP
cust_046957,ucust_044174,45799,sao paulo,SP
cust_083360,ucust_044175,14895,sao paulo,MG
cust_038700,ucust_044176,82695,belo horizonte,ES
cust_041965,ucust_044177,17844,brasilia,SP
cust_063816,ucust_044178,62869,rio de janeiro,SP
cust_086425,ucust_044179,23323,belo horizonte,RJ
cust_055811,ucust_044180,96503,brasilia,MT
cust_066552,ucust_044181,54729,curitiba,SP
cust_088453,ucust_044182,68293,curitiba,MT
cust_026188,ucust_044183,28939,rio de janeiro,RJ
cust_000767,ucust_044184,57852,rio de janeiro,SP
cust_072889,ucust_044185,43675,curitiba,RJ
cust_056435,ucust_044186,28578,sao paulo,SC
cust_024108,ucust_044187,30079,belo horizonte,SP
cust_061037,ucust_044188,96762,curitiba,SP
cust_028730,ucust_044189,93076,rio de janeiro,SP
cust_040090,ucust_044190,93401,belo horizonte,SP
cust_041908,ucust_044191,13190,curitiba,SP
cust_044655,ucust_044192,59420,rio de janeiro,GO
cust_015627,ucust_044193,18137,brasilia,PR
cust_007090,ucust_044194,65929,sao paulo,SC
cust_025712,ucust_044195,94028,curitiba,GO
cust_034097,ucust_044196,31663,belo horizonte,SP
cust_006503,ucust_044197,29332,brasilia,RJ
cust_066982,ucust_044198,84924,sao paulo,GO
cust_079522,ucust_044199,94234,sao paulo,MG
cust_037131,ucust_044200,72625,rio de janeiro,SP
cust_011274,ucust_044201,70591,rio de janeiro,RJ
cust_034158,ucust_044202,53499,belo horizonte,GO
cust_012518,ucust_044203,79249,belo horizonte,SC
cust_068466,ucust_044204,36087,brasilia,ES
cust_072635,ucust_044205,97356,brasilia,AM
cust_019479,ucust_044206,36675,brasilia,PE
cust_037794,ucust_044207,71383,sao paulo,SC
cust_013520,ucust_044208,13677,sao paulo,MG
cust_072949,ucust_044209,60902,curitiba,SP
cust_065151,ucust_044210,71484,brasilia,GO
cust_083747,ucust_044211,60269,curitiba,MG
cust_012742,ucust_044212,44748,brasilia,SP
cust_025389,ucust_044213,89630,belo horizonte,SP
cust_062897,ucust_044214,72715,rio de janeiro,SP
cust_051928,ucust_044215,38840,belo horizonte,RJ
cust_037020,ucust_044216,46539,curitiba,SP
cust_070882,ucust_044217,38237,brasilia,PE
cust_040702,ucust_044218,31424,curitiba,BA
cust_011008,ucust_044219,54594,curitiba,SP
cust_048683,ucust_044220,63020,curitiba,SP
cust_013542,ucust_044221,41571,belo horizonte,PR
cust_057118,ucust_044222,61167,brasilia,SP
cust_023297,ucust_044223,83718,rio de janeiro,RS
cust_043661,ucust_044224,22415,brasilia,MG
cust_023799,ucust_044225,94739,brasilia,MG
cust_079633,ucust_044226,78048,belo horizonte,RS
cust_031834,ucust_044227,27240,belo horizonte,MS
cust_012593,ucust_044228,24298,sao paulo,SP
cust_008232,ucust_044229,61189,belo horizonte,SP
cust_086005,ucust_044230,17584,sao paulo,RS
cust_087877,ucust_044231,16534,rio de janeiro,SP
cust_002872,ucust_044232,12369,sao paulo,SP
cust_047064,ucust_044233,10362,rio de janeiro,SP
cust_081353,ucust_044234,45737,belo horizonte,RJ
cust_046967,ucust_044235,83133,brasilia,RJ
cust_053613,ucust_044236,97749,brasilia,RS
cust_035688,ucust_044237,84301,brasilia,BA
cust_037185,ucust_044238,69309,belo horizonte,SP
cust_009956,ucust_044239,71496,curitiba,SP
cust_027762,ucust_044240,93271,rio de janeiro,PE
cust_023470,ucust_044241,50954,sao paulo,SP
cust_031842,ucust_044242,43924,curitiba,CE
cust_043191,ucust_044243,41515,brasilia,SC
cust_053155,ucust_044244,71403,rio de janeiro,MG
cust_062496,ucust_044245,54728,belo horizonte,RJ
cust_028017,ucust_044246,51728,belo horizonte,PR
cust_016392,ucust_044247,87242,rio de janeiro,SP
cust_004841,ucust_044248,61367,belo horizonte,RS
cust_021976,ucust_044249,89694,brasilia,SP
cust_061947,ucust_044250,43698,belo horizonte,SC
cust_085562,ucust_044251,44872,sao paulo,SP
cust_064287,ucust_044252,66788,sao paulo,RS
cust_059728,ucust_044253,30912,rio de janeiro,SP
cust_037541,ucust_044254,23872,curitiba,PR
cust_061753,ucust_044255,12176,rio de janeiro,SP
cust_049717,ucust_044256,10683,sao paulo,SP
cust_010537,ucust_044257,19316,brasilia,PR
cust_077118,ucust_044258,52746,belo horizonte,SC
cust_008688,ucust_044259,39430,brasilia,ES
cust_031000,ucust_044260,50935,brasilia,SP
cust_022874,ucust_044261,28244,belo horizonte,MG
cust_052166,ucust_044262,47389,curitiba,SP
cust_047616,ucust_044263,83823,rio de janeiro,SP
cust_024932,ucust_044264,47538,curitiba,MG
cust_083046,ucust_044265,60590,sao paulo,RS
cust_088151,ucust_044266,41710,curitiba,RJ
cust_038702,ucust_044267,41696,sao paulo,SP
cust_046004,ucust_044268,81810,sao paulo,CE
cust_009837,ucust_044269,35109,brasilia,SP
cust_039427,ucust_044270,53781,sao paulo,RS
cust_023906,ucust_044271,45658,brasilia,RJ
cust_063226,ucust_044272,93323,curitiba,SP
cust_026807,ucust_044273,92966,sao paulo,SP
cust_021704,ucust_044274,78156,rio de janeiro,RJ
cust_023823,ucust_044275,84977,rio de janeiro,RJ
cust_002975,ucust_044276,25226,rio de janeiro,SP
cust_069169,ucust_044277,16305,brasilia,SP
cust_086431,ucust_044278,58123,brasilia,MG
cust_075606,ucust_044279,81768,belo horizonte,MG
cust_043077,ucust_044280,48004,rio de janeiro,SP
cust_078501,ucust_044281,77707,belo horizonte,SP
cust_028386,ucust_044282,35794,sao paulo,SP
cust_083611,ucust_044283,18807,belo horizonte,SP
cust_022875,ucust_044284,35732,sao paulo,SC
cust_077467,ucust_044285,45705,rio de janeiro,SP
cust_022340,ucust_044286,34702,curitiba,PR
cust_089002,ucust_044287,53018,rio de janeiro,PR
cust_014235,ucust_044288,18057,sao paulo,SP
cust_040720,ucust_044289,39378,rio de janeiro,RS
cust_012218,ucust_044290,13891,belo horizonte,MG
cust_045934,ucust_044291,78219,sao paulo,RJ
cust_006259,ucust_044292,78457,brasilia,SP
cust_089344,ucust_044293,58159,brasilia,MG
cust_019574,ucust_044294,10994,curitiba,SP
cust_067850,ucust_044295,88999,brasilia,ES
cust_059821,ucust_044296,85478,curitiba,RN
cust_056034,ucust_044297,59249,rio de janeiro,SP
cust_046581,ucust_044298,33651,curitiba,SP
cust_030229,ucust_044299,16876,belo horizonte,BA
cust_036385,ucust_044300,46499,brasilia,SP
cust_071319,ucust_044301,75902,sao paulo,SC
cust_067843,ucust_044302,78064,belo horizonte,SP
cust_019392,ucust_044303,70675,sao paulo,MG
cust_048424,ucust_044304,43602,curitiba,SP
cust_066274,ucust_044305,43971,rio de janeiro,PI
cust_005682,ucust_044306,83299,curitiba,MG
cust_061973,ucust_044307,22321,belo horizonte,SP
cust_051441,ucust_044308,34473,brasilia,RS
cust_021483,ucust_044309,99099,rio de janeiro,MG
cust_073555,ucust_044310,99264,sao paulo,RS
cust_044397,ucust_044311,76521,curitiba,DF
cust_068743,ucust_044312,27675,brasilia,GO
cust_026703,ucust_044313,12010,rio de janeiro,MG
cust_006469,ucust_044314,19748,brasilia,RJ
cust_054939,ucust_044315,22195,sao paulo,SP
cust_067044,ucust_044316,50544,brasilia,SP
cust_074636,ucust_044317,28955,brasilia,SP
cust_066677,ucust_044318,87926,brasilia,RJ
cust_038406,ucust_044319,36331,sao paulo,SP
cust_042397,ucust_044320,84253,rio de janeiro,SP
cust_054894,ucust_044321,20888,rio de janeiro,SP
cust_077671,ucust_044322,35615,curitiba,SP
cust_002980,ucust_044323,26531,sao paulo,RJ
cust_059682,ucust_044324,75017,rio de janeiro,PE
cust_059567,ucust_044325,82527,brasilia,ES
cust_009773,ucust_044326,80585,curitiba,SP
cust_034136,ucust_044327,39309,belo horizonte,SP
cust_087872,ucust_044328,62846,brasilia,BA
cust_001476,ucust_044329,52274,rio de janeiro,SP
cust_036635,ucust_044330,74430,belo horizonte,SC
cust_063032,ucust_044331,43863,belo horizonte,MT
cust_041111,ucust_044332,18026,belo horizonte,PE
cust_019081,ucust_044333,98131,curitiba,SP
cust_047295,ucust_044334,61007,rio de janeiro,SP
cust_044294,ucust_044335,41231,rio de janeiro,SP
cust_056697,ucust_044336,46289,brasilia,MS
cust_063493,ucust_044337,95228,brasilia,CE
cust_054141,ucust_044338,46736,rio de janeiro,MG
cust_027450,ucust_044339,22926,belo horizonte,SP
cust_038550,ucust_044340,10449,sao paulo,RS
cust_086599,ucust_044341,48776,curitiba,GO
cust_084276,ucust_044342,77074,belo horizonte,AL
cust_001224,ucust_044343,26679,belo horizonte,SP
cust_003780,ucust_044344,51859,brasilia,SC
cust_047082,ucust_044345,70763,belo horizonte,SP
cust_081855,ucust_044346,36047,curitiba,SP
cust_012468,ucust_044347,39733,belo horizonte,PR
cust_064687,ucust_044348,41154,rio de janeiro,RJ
cust_020893,ucust_044349,68330,brasilia,PI
cust_009451,ucust_044350,96757,belo horizonte,SP
cust_083593,ucust_044351,81637,belo horizonte,SP
cust_031518,ucust_044352,47968,curitiba,BA
cust_029193,ucust_044353,33714,brasilia,RJ
cust_054893,ucust_044354,57605,curitiba,PR
cust_052546,ucust_044355,67638,brasilia,RS
cust_057126,ucust_044356,46781,brasilia,SP
cust_051979,ucust_044357,27999,sao paulo,SP
cust_079963,ucust_044358,24932,brasilia,MG
cust_025581,ucust_044359,32801,rio de janeiro,MG
cust_030536,ucust_044360,41409,sao paulo,ES
cust_068504,ucust_044361,46635,brasilia,RJ
cust_079908,ucust_044362,24702,belo horizonte,RJ
cust_026563,ucust_044363,10918,sao paulo,SP
cust_019851,ucust_044364,26300,belo horizonte,MG
cust_073515,ucust_044365,88921,sao paulo,RJ
cust_009568,ucust_044366,63171,sao paulo,SP
cust_023149,ucust_044367,27098,brasilia,MA
cust_002045,ucust_044368,50213,curitiba,SP
cust_035195,ucust_044369,46747,sao paulo,DF
cust_073054,ucust_044370,42508,belo horizonte,MG
cust_024929,ucust_044371,70946,rio de janeiro,AM
cust_085290,ucust_044372,27849,sao paulo,SP
cust_005350,ucust_044373,36563,belo horizonte,SP
cust_064884,ucust_044374,19979,curitiba,MG
cust_064577,ucust_044375,23916,rio de janeiro,ES
cust_052461,ucust_044376,95122,belo horizonte,SP
cust_074151,ucust_044377,37966,brasilia,BA
cust_061130,ucust_044378,51046,belo horizonte,SP
cust_022680,ucust_044379,63813,sao paulo,SP
cust_071570,ucust_044380,41169,sao paulo,PE
cust_042345,ucust_044381,19093,rio de janeiro,DF
cust_011972,ucust_044382,30180,rio de janeiro,RS
cust_030725,ucust_044383,74956,sao paulo,MG
cust_068012,ucust_044384,33294,curitiba,PE
cust_038462,ucust_044385,86846,brasilia,SP
cust_041789,ucust_044386,97986,rio de janeiro,RJ
cust_047148,ucust_044387,95529,brasilia,RJ
cust_068345,ucust_044388,88464,rio de janeiro,RS
cust_075122,ucust_044389,88796,belo horizonte,RJ
cust_031161,ucust_044390,97616,brasilia,SP
cust_009836,ucust_044391,97729,curitiba,MT
cust_026349,ucust_044392,45653,sao paulo,MG
cust_016163,ucust_044393,93110,brasilia,SP
cust_004364,ucust_044394,71418,belo horizonte,MG
cust_053653,ucust_044395,54917,curitiba,SP
cust_054075,ucust_044396,41223,sao paulo,SP
cust_011592,ucust_044397,94718,belo horizonte,SP
cust_030648,ucust_044398,13730,belo horizonte,SP
cust_056176,ucust_044399,22399,sao paulo,SP
cust_001688,ucust_044400,14089,belo horizonte,AM
cust_006845,ucust_044401,22512,curitiba,MG
cust_087874,ucust_044402,21540,brasilia,GO
cust_061686,ucust_044403,24645,brasilia,RJ
cust_072399,ucust_044404,38517,brasilia,PR
cust_058393,ucust_044405,22751,brasilia,ES
cust_040954,ucust_044406,68866,curitiba,SP
cust_060553,ucust_044407,39133,belo horizonte,SP
cust_061572,ucust_044408,97079,belo horizonte,RJ
cust_031794,ucust_044409,19133,belo horizonte,SP
cust_005953,ucust_044410,59150,curitiba,BA
cust_052100,ucust_044411,54600,curitiba,MG
cust_008487,ucust_044412,88004,rio de janeiro,BA
cust_030971,ucust_044413,24136,curitiba,SP
cust_055849,ucust_044414,96485,sao paulo,SP
cust_066509,ucust_044415,35541,brasilia,RJ
cust_019243,ucust_044416,22331,belo horizonte,SP
cust_004255,ucust_044417,10673,rio de janeiro,SP
cust_051113,ucust_044418,66584,curitiba,SP
cust_052014,ucust_044419,61579,rio de janeiro,SP
cust_072646,ucust_044420,21362,belo horizonte,RJ
cust_047954,ucust_044421,54029,sao paulo,SP
cust_034755,ucust_044422,30710,belo horizonte,SP
cust_049443,ucust_044423,44859,sao paulo,RS
cust_045868,ucust_044424,57247,belo horizonte,RJ
cust_083153,ucust_044425,57538,sao paulo,SP
cust_008802,ucust_044426,94373,rio de janeiro,SP
cust_039572,ucust_044427,29909,belo horizonte,SP
cust_016640,ucust_044428,60636,brasilia,SP
cust_038104,ucust_044429,80076,rio de janeiro,RJ
