order_id,payment_sequential,payment_type,payment_installments,payment_value
order_084476,1,boleto,3,79.52
order_084477,1,credit_card,1,83.91
order_084478,1,credit_card,2,46.7
order_084479,1,credit_card,3,47.06
order_084480,1,credit_card,5,106.67
order_084481,1,voucher,4,198.1
order_084482,1,credit_card,4,212.01
order_084483,1,boleto,2,177.09
order_084484,1,credit_card,5,82.01
order_084485,1,boleto,3,59.41
order_084486,1,credit_card,5,94.58
order_084487,1,boleto,5,124.76
order_084488,1,credit_card,12,128.9
order_084489,1,boleto,9,153.13
order_084490,1,credit_card,1,90.04
order_084491,1,credit_card,2,108.72
order_084492,1,voucher,1,59.82
order_084493,1,boleto,11,38.66
order_084494,1,boleto,8,51.51
order_084495,1,boleto,8,50.5
order_084496,1,credit_card,3,91.54
order_084497,1,credit_card,1,58.87
order_084498,1,credit_card,12,478.43
order_084499,1,credit_card,2,176.41
order_084500,1,credit_card,1,122.8
order_084501,1,credit_card,1,88.29
order_084502,1,credit_card,1,40.63
order_084503,1,credit_card,5,91.85
order_084504,1,voucher,12,146.69
order_084505,1,boleto,1,78.96
order_084506,1,credit_card,7,162.16
order_084507,1,boleto,2,53.68
order_084508,1,credit_card,11,84.09
order_084509,1,credit_card,1,75.09
order_084510,1,credit_card,1,47.07
order_084511,1,credit_card,2,60.16
order_084512,1,credit_card,1,64.71
order_084513,1,boleto,2,110.57
order_084514,1,voucher,3,114.86
order_084515,1,credit_card,1,85.3
order_084516,1,credit_card,10,236.54
order_084517,1,credit_card,6,39.2
order_084518,1,credit_card,12,18.32
order_084519,1,credit_card,10,63.03
order_084520,1,credit_card,4,179.83
order_084521,1,boleto,2,173.05
order_084522,1,credit_card,1,121.51
order_084523,1,boleto,1,86.97
order_084524,1,voucher,1,57.24
order_084525,1,boleto,1,28.53
order_084526,1,credit_card,2,90.99
order_084527,1,credit_card,4,107.4
order_084528,1,credit_card,6,35.84
order_084529,1,boleto,2,78.71
order_084530,1,credit_card,1,128.67
order_084531,1,credit_card,4,84.47
order_084532,1,credit_card,4,109.31
order_084533,1,boleto,10,110.64
order_084534,1,credit_card,1,129.3
order_084535,1,credit_card,3,117.85
order_084536,1,credit_card,1,157.79
order_084537,1,credit_card,1,54.21
order_084538,1,credit_card,5,118.95
order_084539,1,credit_card,6,293.48
order_084540,1,credit_card,1,230.78
order_084541,1,credit_card,1,187.36
order_084542,1,credit_card,9,41.98
order_084543,1,credit_card,1,88.29
order_084544,1,credit_card,2,323.75
order_084545,1,credit_card,11,78.16
order_084546,1,boleto,8,97.43
order_084547,1,credit_card,5,365.15
order_084548,1,credit_card,6,37.03
order_084549,1,voucher,8,57.56
order_084550,1,credit_card,2,77.06
order_084551,1,credit_card,1,80.43
order_084552,1,credit_card,1,121.57
order_084553,1,credit_card,6,40.43
order_084554,1,boleto,3,135.92
order_084555,1,credit_card,10,68.0
order_084556,1,credit_card,1,97.16
order_084557,1,boleto,1,82.34
order_084558,1,credit_card,1,44.92
order_084559,1,credit_card,11,73.92
order_084560,1,credit_card,8,52.03
order_084561,1,credit_card,2,69.23
order_084562,1,credit_card,1,42.58
order_084563,1,credit_card,3,85.7
order_084564,1,credit_card,1,102.27
order_084565,1,credit_card,1,58.04
order_084566,1,credit_card,2,106.65
order_084567,1,credit_card,1,471.78
order_084568,1,credit_card,1,214.14
order_084569,1,credit_card,3,114.86
order_084570,1,credit_card,6,63.96
order_084571,1,debit_card,3,96.74
order_084572,1,credit_card,3,41.57
order_084573,1,credit_card,6,145.73
order_084574,1,credit_card,1,208.6
order_084575,1,boleto,4,131.04
order_084576,1,credit_card,3,225.77
order_084577,1,credit_card,3,103.49
order_084578,1,credit_card,5,104.59
order_084579,1,credit_card,3,139.65
order_084580,1,boleto,6,66.64
order_084581,1,credit_card,7,62.94
order_084582,1,credit_card,7,71.83
order_084583,1,credit_card,5,12.27
order_084584,1,credit_card,4,87.03
order_084585,1,credit_card,1,77.93
order_084586,1,boleto,1,148.39
order_084587,1,credit_card,8,81.73
order_084588,1,boleto,6,37.03
order_084589,1,credit_card,8,17.29
order_084590,1,credit_card,6,77.76
order_084591,1,credit_card,10,283.2
order_084592,1,voucher,5,47.64
order_084593,1,credit_card,1,27.42
order_084594,1,credit_card,1,281.42
order_084595,1,credit_card,7,50.91
order_084596,1,credit_card,4,121.23
order_084597,1,credit_card,2,126.06
order_084598,1,credit_card,7,139.69
order_084599,1,credit_card,11,191.6
order_084600,1,credit_card,7,145.45
order_084601,1,credit_card,1,82.11
order_084602,1,credit_card,1,61.72
order_084603,1,credit_card,1,82.31
order_084604,1,credit_card,3,69.56
order_084605,1,credit_card,4,10.79
order_084606,1,credit_card,1,26.48
order_084607,1,credit_card,11,57.97
order_084608,1,credit_card,1,147.57
order_084609,1,boleto,4,63.03
order_084610,1,credit_card,4,153.36
order_084611,1,credit_card,1,55.71
order_084612,1,voucher,1,85.28
order_084613,1,credit_card,1,158.87
order_084614,1,credit_card,8,128.36
order_084615,1,boleto,2,118.71
order_084616,1,credit_card,2,48.12
order_084617,1,boleto,4,27.87
order_084618,1,credit_card,1,51.82
order_084619,1,credit_card,1,100.37
order_084620,1,credit_card,4,42.53
order_084621,1,credit_card,3,82.55
order_084622,1,credit_card,1,130.39
order_084623,1,credit_card,5,40.73
order_084624,1,boleto,10,253.65
order_084625,1,credit_card,1,283.29
order_084626,1,credit_card,1,124.16
order_084627,1,boleto,2,21.14
order_084628,1,boleto,1,118.43
order_084629,1,boleto,1,215.58
order_084630,1,credit_card,3,93.5
order_084631,1,credit_card,1,79.07
order_084632,1,credit_card,2,45.08
order_084633,1,boleto,1,106.24
order_084634,1,credit_card,4,212.65
order_084635,1,credit_card,1,56.55
order_084636,1,credit_card,6,44.92
order_084637,1,credit_card,8,62.75
order_084638,1,credit_card,1,132.29
order_084639,1,credit_card,1,202.68
order_084640,1,credit_card,1,50.99
order_084641,1,credit_card,3,132.94
order_084642,1,credit_card,1,95.82
order_084643,1,boleto,3,82.94
order_084644,1,credit_card,2,211.97
order_084645,1,credit_card,11,125.17
order_084646,1,credit_card,3,48.08
order_084647,1,credit_card,6,47.97
order_084648,1,boleto,12,89.26
order_084649,1,credit_card,7,282.57
order_084650,1,boleto,1,85.82
order_084651,1,boleto,2,94.46
order_084652,1,credit_card,5,111.92
order_084653,1,voucher,1,187.83
order_084654,1,boleto,8,156.49
order_084655,1,credit_card,1,110.91
order_084656,1,credit_card,9,93.49
order_084657,1,credit_card,3,84.95
order_084658,1,credit_card,2,78.28
order_084659,1,credit_card,4,25.78
order_084660,1,voucher,1,203.7
order_084661,1,credit_card,1,32.64
order_084662,1,credit_card,5,64.43
order_084663,1,boleto,5,241.18
order_084664,1,credit_card,5,53.05
order_084665,1,credit_card,1,73.81
order_084666,1,credit_card,3,124.27
order_084667,1,credit_card,7,106.69
order_084668,1,boleto,3,73.99
order_084669,1,credit_card,1,50.5
order_084670,1,boleto,6,288.1
order_084671,1,credit_card,9,81.02
order_084672,1,credit_card,2,253.2
order_084673,1,voucher,5,51.27
order_084674,1,credit_card,3,107.8
order_084675,1,credit_card,2,19.23
order_084676,1,credit_card,10,427.0
order_084677,1,credit_card,1,155.59
order_084678,1,credit_card,2,131.67
order_084679,1,credit_card,1,136.75
order_084680,1,credit_card,9,47.94
order_084681,1,credit_card,2,204.32
order_084682,1,credit_card,6,41.24
order_084683,1,boleto,3,75.78
order_084684,1,credit_card,1,53.87
order_084685,1,boleto,5,92.46
order_084686,1,boleto,6,114.1
order_084687,1,credit_card,9,70.27
order_084688,1,credit_card,1,118.08
order_084689,1,credit_card,1,157.2
order_084690,1,credit_card,4,198.09
order_084691,1,credit_card,1,46.57
order_084692,1,credit_card,1,137.26
order_084693,1,boleto,1,184.55
order_084694,1,credit_card,11,104.62
order_084695,1,credit_card,3,132.75
order_084696,1,credit_card,11,73.11
order_084697,1,credit_card,2,193.1
order_084698,1,credit_card,1,151.6
order_084699,1,credit_card,1,174.28
order_084700,1,boleto,1,114.03
order_084701,1,credit_card,1,27.26
order_084702,1,credit_card,7,99.16
order_084703,1,credit_card,1,38.99
order_084704,1,credit_card,1,99.66
order_084705,1,credit_card,1,41.21
order_084706,1,boleto,3,33.29
order_084707,1,credit_card,2,83.62
order_084708,1,credit_card,4,73.53
order_084709,1,credit_card,1,68.76
order_084710,1,credit_card,3,37.76
order_084711,1,boleto,3,91.29
order_084712,1,credit_card,1,153.65
order_084713,1,credit_card,8,87.45
order_084714,1,credit_card,1,176.54
order_084715,1,credit_card,1,96.01
order_084716,1,boleto,3,193.21
order_084717,1,credit_card,1,203.57
order_084718,1,debit_card,4,57.2
order_084719,1,credit_card,4,11.7
order_084720,1,credit_card,1,73.56
order_084721,1,boleto,8,100.62
order_084722,1,credit_card,1,61.29
order_084723,1,boleto,1,173.76
order_084724,1,credit_card,5,43.07
order_084725,1,credit_card,1,94.04
order_084726,1,credit_card,2,86.54
order_084727,1,credit_card,1,76.39
order_084728,1,credit_card,2,149.65
order_084729,1,credit_card,3,95.06
order_084730,1,credit_card,1,46.58
order_084731,1,credit_card,1,63.53
order_084732,1,voucher,1,75.05
order_084733,1,credit_card,9,45.38
order_084734,1,credit_card,3,13.77
order_084735,1,credit_card,6,65.4
order_084736,1,boleto,1,130.78
order_084737,1,credit_card,1,52.7
order_084738,1,credit_card,1,367.95
order_084739,1,credit_card,5,168.45
order_084740,1,boleto,1,77.37
order_084741,1,voucher,1,85.81
order_084742,1,credit_card,4,48.54
order_084743,1,credit_card,2,90.56
order_084744,1,debit_card,1,96.28
order_084745,1,credit_card,3,28.5
order_084746,1,credit_card,7,84.7
order_084747,1,credit_card,4,99.27
order_084748,1,boleto,5,87.01
order_084749,1,credit_card,1,59.59
order_084750,1,boleto,1,155.05
order_084751,1,credit_card,8,19.94
order_084752,1,boleto,1,51.09
order_084753,1,credit_card,6,158.11
order_084754,1,credit_card,1,34.33
order_084755,1,credit_card,6,25.44
order_084756,1,credit_card,3,100.27
order_084757,1,credit_card,2,105.05
order_084758,1,boleto,1,109.36
order_084759,1,credit_card,7,195.52
order_084760,1,boleto,3,124.83
order_084761,1,credit_card,2,257.82
order_084762,1,credit_card,1,263.62
order_084763,1,credit_card,1,56.48
order_084764,1,credit_card,1,54.33
order_084765,1,credit_card,3,134.42
order_084766,1,voucher,6,87.44
order_084767,1,voucher,4,85.48
order_084768,1,credit_card,12,24.17
order_084769,1,boleto,2,338.02
order_084770,1,credit_card,4,179.09
order_084771,1,credit_card,1,88.12
order_084772,1,credit_card,11,104.65
order_084773,1,credit_card,5,95.12
order_084774,1,credit_card,1,54.07
order_084775,1,credit_card,2,155.1
order_084776,1,credit_card,6,147.36
order_084777,1,credit_card,2,160.39
order_084778,1,voucher,3,135.16
order_084779,1,boleto,1,75.32
order_084780,1,boleto,1,219.74
order_084781,1,boleto,6,304.96
order_084782,1,boleto,2,181.98
order_084783,1,credit_card,1,38.94
order_084784,1,credit_card,1,86.98
order_084785,1,credit_card,3,17.69
order_084786,1,credit_card,1,97.84
order_084787,1,voucher,1,39.92
order_084788,1,credit_card,7,158.77
order_084789,1,credit_card,3,58.76
order_084790,1,credit_card,1,65.99
order_084791,1,credit_card,9,123.87
order_084792,1,credit_card,1,80.67
order_084793,1,credit_card,1,77.71
order_084794,1,credit_card,3,49.22
order_084795,1,credit_card,1,75.72
order_084796,1,credit_card,1,100.04
order_084797,1,credit_card,4,138.41
order_084798,1,credit_card,9,296.42
order_084799,1,credit_card,7,83.51
order_084800,1,credit_card,3,92.26
order_084801,1,debit_card,9,84.86
order_084802,1,voucher,2,96.98
order_084803,1,boleto,10,53.21
order_084804,1,credit_card,3,277.98
order_084805,1,credit_card,6,28.76
order_084806,1,debit_card,1,71.1
order_084807,1,credit_card,2,145.94
order_084808,1,boleto,9,114.46
order_084809,1,credit_card,10,101.05
order_084810,1,credit_card,4,345.66
order_084811,1,credit_card,12,205.13
order_084812,1,boleto,8,42.68
order_084813,1,credit_card,1,87.67
order_084814,1,credit_card,6,68.51
order_084815,1,credit_card,1,36.58
order_084816,1,credit_card,11,279.93
order_084817,1,credit_card,1,200.81
order_084818,1,boleto,3,97.6
order_084819,1,credit_card,1,125.77
order_084820,1,voucher,1,162.78
order_084821,1,credit_card,1,61.01
order_084822,1,voucher,2,50.4
order_084823,1,boleto,1,188.44
order_084824,1,credit_card,1,183.36
order_084825,1,credit_card,3,65.95
order_084826,1,boleto,4,72.76
order_084827,1,credit_card,5,107.59
order_084828,1,credit_card,3,79.86
order_084829,1,credit_card,1,262.94
order_084830,1,credit_card,1,71.71
order_084831,1,credit_card,7,124.11
order_084832,1,credit_card,11,57.44
order_084833,1,boleto,3,253.44
order_084834,1,credit_card,2,141.65
order_084835,1,credit_card,1,66.5
order_084836,1,credit_card,2,167.64
order_084837,1,credit_card,4,79.33
order_084838,1,credit_card,6,58.87
order_084839,1,credit_card,1,196.7
order_084840,1,credit_card,5,68.46
order_084841,1,credit_card,3,114.54
order_084842,1,credit_card,1,123.16
order_084843,1,credit_card,3,232.12
order_084844,1,credit_card,3,81.04
order_084845,1,credit_card,1,52.4
order_084846,1,credit_card,8,54.17
order_084847,1,credit_card,2,248.25
order_084848,1,credit_card,4,32.2
order_084849,1,credit_card,8,36.48
order_084850,1,credit_card,1,48.69
order_084851,1,credit_card,1,94.53
order_084852,1,credit_card,8,57.16
order_084853,1,credit_card,1,83.22
order_084854,1,credit_card,2,130.5
order_084855,1,credit_card,4,67.37
order_084856,1,boleto,2,48.21
order_084857,1,boleto,1,165.42
order_084858,1,credit_card,1,104.15
order_084859,1,credit_card,1,43.74
order_084860,1,boleto,1,67.7
order_084861,1,credit_card,4,31.41
order_084862,1,boleto,4,98.31
order_084863,1,credit_card,1,60.74
order_084864,1,credit_card,1,17.2
order_084865,1,credit_card,1,127.03
order_084866,1,credit_card,1,81.45
order_084867,1,boleto,2,133.25
order_084868,1,credit_card,1,78.46
order_084869,1,credit_card,4,223.63
order_084870,1,boleto,5,57.01
order_084871,1,credit_card,5,52.45
order_084872,1,credit_card,2,235.96
order_084873,1,credit_card,2,125.9
order_084874,1,credit_card,11,310.03
order_084875,1,boleto,2,138.9
order_084876,1,boleto,6,43.37
order_084877,1,credit_card,2,157.7
order_084878,1,credit_card,5,105.38
order_084879,1,credit_card,1,399.06
order_084880,1,credit_card,1,28.26
order_084881,1,credit_card,1,42.74
order_084882,1,credit_card,2,90.4
order_084883,1,credit_card,1,82.29
order_084884,1,credit_card,2,81.41
order_084885,1,credit_card,2,108.07
order_084886,1,credit_card,1,114.15
order_084887,1,credit_card,2,138.06
order_084888,1,boleto,7,46.36
order_084889,1,credit_card,1,112.33
order_084890,1,credit_card,10,62.31
order_084891,1,voucher,6,194.27
order_084892,1,credit_card,6,12.69
order_084893,1,boleto,4,244.68
order_084894,1,credit_card,1,66.17
order_084895,1,boleto,1,158.12
order_084896,1,credit_card,5,45.05
order_084897,1,credit_card,2,85.25
order_084898,1,credit_card,1,101.11
order_084899,1,credit_card,1,151.41
order_084900,1,credit_card,3,31.81
order_084901,1,voucher,5,71.93
order_084902,1,credit_card,1,113.54
order_084903,1,credit_card,2,161.53
order_084904,1,boleto,1,145.17
order_084905,1,credit_card,4,68.96
order_084906,1,credit_card,9,92.54
order_084907,1,credit_card,2,43.38
order_084908,1,credit_card,8,95.91
order_084909,1,credit_card,3,62.21
order_084910,1,credit_card,9,161.71
order_084911,1,credit_card,12,77.23
order_084912,1,voucher,2,65.58
order_084913,1,credit_card,5,195.4
order_084914,1,credit_card,10,81.88
order_084915,1,boleto,1,234.6
order_084916,1,credit_card,9,178.04
order_084917,1,credit_card,9,46.8
order_084918,1,credit_card,3,89.08
order_084919,1,credit_card,2,28.13
order_084920,1,debit_card,1,245.71
order_084921,1,credit_card,12,125.01
order_084922,1,credit_card,7,207.01
order_084923,1,credit_card,1,43.17
order_084924,1,credit_card,1,319.44
order_084925,1,credit_card,1,71.98
order_084926,1,credit_card,2,202.42
order_084927,1,boleto,2,34.0
order_084928,1,credit_card,10,35.3
order_084929,1,boleto,1,93.43
order_084930,1,credit_card,1,121.88
order_084931,1,boleto,3,180.55
order_084932,1,credit_card,1,68.94
order_084933,1,credit_card,6,101.52
order_084934,1,credit_card,2,75.82
order_084935,1,credit_card,4,278.53
order_084936,1,boleto,4,118.66
order_084937,1,credit_card,1,68.04
order_084938,1,credit_card,3,47.82
order_084939,1,boleto,1,56.58
order_084940,1,credit_card,7,89.86
order_084941,1,credit_card,7,154.73
order_084942,1,credit_card,8,431.29
order_084943,1,voucher,2,48.39
order_084944,1,credit_card,5,28.09
order_084945,1,credit_card,9,121.07
order_084946,1,credit_card,1,115.53
order_084947,1,boleto,1,52.92
order_084948,1,boleto,6,27.04
order_084949,1,credit_card,1,632.76
order_084950,1,credit_card,4,98.59
order_084951,1,boleto,1,28.94
order_084952,1,credit_card,5,165.31
order_084953,1,credit_card,1,146.42
order_084954,1,boleto,1,65.8
order_084955,1,credit_card,1,40.58
order_084956,1,credit_card,10,108.81
order_084957,1,debit_card,5,103.58
order_084958,1,credit_card,1,71.73
order_084959,1,credit_card,3,94.3
order_084960,1,credit_card,2,107.41
order_084961,1,credit_card,4,55.0
order_084962,1,boleto,2,32.39
order_084963,1,credit_card,2,210.85
order_084964,1,credit_card,4,40.59
order_084965,1,credit_card,5,45.0
order_084966,1,credit_card,2,339.91
order_084967,1,voucher,4,80.94
order_084968,1,credit_card,5,160.67
order_084969,1,credit_card,1,39.65
order_084970,1,boleto,6,45.56
order_084971,1,credit_card,1,143.86
order_084972,1,credit_card,1,104.35
order_084973,1,boleto,3,51.88
order_084974,1,credit_card,5,43.76
order_084975,1,credit_card,2,88.5
order_084976,1,boleto,5,140.91
order_084977,1,credit_card,5,72.89
order_084978,1,credit_card,1,420.85
order_084979,1,credit_card,1,28.04
order_084980,1,credit_card,1,68.96
order_084981,1,debit_card,4,88.37
order_084982,1,boleto,4,27.3
order_084983,1,credit_card,1,40.06
order_084984,1,boleto,10,149.68
order_084985,1,credit_card,1,35.88
order_084986,1,credit_card,3,136.52
order_084987,1,credit_card,7,147.98
order_084988,1,credit_card,4,76.72
order_084989,1,credit_card,4,88.62
order_084990,1,voucher,2,78.77
order_084991,1,credit_card,1,53.74
order_084992,1,boleto,1,107.89
order_084993,1,voucher,5,31.72
order_084994,1,voucher,1,55.25
order_084995,1,credit_card,4,24.79
order_084996,1,debit_card,1,58.16
order_084997,1,credit_card,2,17.09
order_084998,1,credit_card,4,20.88
order_084999,1,credit_card,3,39.13
order_085000,1,credit_card,3,119.62
order_085001,1,voucher,3,309.31
order_085002,1,credit_card,4,61.35
order_085003,1,boleto,1,67.16
order_085004,1,credit_card,1,260.74
order_085005,1,boleto,1,55.22
order_085006,1,voucher,4,55.97
order_085007,1,credit_card,4,188.54
order_085008,1,boleto,1,32.69
order_085009,1,credit_card,1,200.8
order_085010,1,credit_card,1,122.32
order_085011,1,credit_card,7,175.01
order_085012,1,credit_card,3,84.14
order_085013,1,credit_card,3,163.81
order_085014,1,credit_card,1,225.77
order_085015,1,boleto,1,144.93
order_085016,1,credit_card,8,77.42
order_085017,1,credit_card,2,27.09
order_085018,1,credit_card,2,39.52
order_085019,1,boleto,11,67.71
order_085020,1,credit_card,3,472.88
order_085021,1,credit_card,9,26.05
order_085022,1,credit_card,10,164.71
order_085023,1,credit_card,4,257.49
order_085024,1,credit_card,7,71.85
order_085025,1,credit_card,3,103.39
order_085026,1,boleto,1,45.28
order_085027,1,debit_card,4,48.14
order_085028,1,credit_card,8,138.1
order_085029,1,credit_card,4,33.96
order_085030,1,boleto,2,178.4
order_085031,1,credit_card,2,157.93
order_085032,1,credit_card,5,82.64
order_085033,1,credit_card,5,59.16
order_085034,1,credit_card,1,99.0
order_085035,1,credit_card,1,67.88
order_085036,1,boleto,1,107.14
order_085037,1,credit_card,5,276.75
order_085038,1,voucher,1,73.18
order_085039,1,credit_card,1,42.99
order_085040,1,credit_card,1,93.53
order_085041,1,credit_card,6,31.27
order_085042,1,credit_card,1,120.76
order_085043,1,credit_card,1,80.03
order_085044,1,credit_card,1,185.01
order_085045,1,credit_card,1,123.72
order_085046,1,credit_card,11,97.68
order_085047,1,credit_card,8,71.69
order_085048,1,credit_card,2,158.91
order_085049,1,boleto,3,67.57
order_085050,1,credit_card,10,76.38
order_085051,1,credit_card,1,95.07
order_085052,1,credit_card,3,89.6
order_085053,1,credit_card,11,67.28
order_085054,1,credit_card,1,197.75
order_085055,1,boleto,4,53.54
order_085056,1,boleto,2,49.12
order_085057,1,boleto,3,113.39
order_085058,1,boleto,5,28.19
order_085059,1,credit_card,2,61.25
order_085060,1,credit_card,5,104.6
order_085061,1,credit_card,4,120.33
order_085062,1,credit_card,5,19.5
order_085063,1,credit_card,1,85.97
order_085064,1,credit_card,6,197.7
order_085065,1,voucher,5,160.12
order_085066,1,debit_card,6,132.45
order_085067,1,boleto,5,40.07
order_085068,1,credit_card,1,140.43
order_085069,1,boleto,11,33.33
order_085070,1,voucher,2,108.96
order_085071,1,voucher,1,141.92
order_085072,1,credit_card,1,46.12
order_085073,1,credit_card,8,66.59
order_085074,1,credit_card,1,205.11
order_085075,1,credit_card,11,69.11
order_085076,1,credit_card,4,29.44
order_085077,1,credit_card,4,104.31
order_085078,1,credit_card,2,126.15
order_085079,1,boleto,1,204.55
order_085080,1,credit_card,6,86.86
order_085081,1,credit_card,1,100.78
order_085082,1,boleto,1,149.55
order_085083,1,credit_card,3,42.33
order_085084,1,credit_card,3,149.83
order_085085,1,credit_card,10,107.77
order_085086,1,credit_card,5,47.96
order_085087,1,credit_card,2,71.87
order_085088,1,credit_card,1,79.68
order_085089,1,credit_card,1,171.48
order_085090,1,credit_card,11,72.37
order_085091,1,credit_card,1,51.87
order_085092,1,credit_card,8,102.73
order_085093,1,credit_card,5,186.54
order_085094,1,credit_card,1,346.64
order_085095,1,boleto,2,211.18
order_085096,1,credit_card,1,30.45
order_085097,1,credit_card,6,114.56
order_085098,1,debit_card,1,177.19
order_085099,1,boleto,2,67.34
order_085100,1,credit_card,1,73.44
order_085101,1,boleto,12,74.25
order_085102,1,debit_card,1,75.3
order_085103,1,boleto,5,73.77
order_085104,1,credit_card,1,33.91
order_085105,1,boleto,3,131.97
order_085106,1,boleto,6,396.75
order_085107,1,credit_card,11,25.71
order_085108,1,credit_card,1,44.99
order_085109,1,credit_card,1,127.23
order_085110,1,credit_card,1,180.08
order_085111,1,boleto,1,14.34
order_085112,1,credit_card,9,39.4
order_085113,1,credit_card,6,75.72
order_085114,1,credit_card,10,148.67
order_085115,1,credit_card,1,183.49
order_085116,1,credit_card,3,63.65
order_085117,1,credit_card,4,27.76
order_085118,1,credit_card,8,118.4
order_085119,1,boleto,2,152.93
order_085120,1,credit_card,5,54.5
order_085121,1,credit_card,1,50.5
order_085122,1,credit_card,2,161.97
order_085123,1,credit_card,7,29.5
order_085124,1,credit_card,6,34.11
order_085125,1,boleto,4,65.86
order_085126,1,credit_card,9,77.79
order_085127,1,credit_card,12,84.95
order_085128,1,credit_card,1,59.97
order_085129,1,credit_card,2,41.33
order_085130,1,credit_card,5,99.5
order_085131,1,credit_card,1,59.71
order_085132,1,voucher,3,390.3
order_085133,1,boleto,6,92.61
order_085134,1,credit_card,1,66.39
order_085135,1,credit_card,1,96.8
order_085136,1,credit_card,2,50.99
order_085137,1,credit_card,1,38.43
order_085138,1,credit_card,1,38.61
order_085139,1,credit_card,3,19.67
order_085140,1,credit_card,2,110.25
order_085141,1,credit_card,2,45.4
order_085142,1,credit_card,4,53.85
order_085143,1,boleto,1,57.33
order_085144,1,credit_card,1,42.4
order_085145,1,boleto,1,112.26
order_085146,1,credit_card,1,34.08
order_085147,1,credit_card,4,61.75
order_085148,1,boleto,5,93.16
order_085149,1,credit_card,2,35.0
order_085150,1,credit_card,7,144.52
order_085151,1,credit_card,6,49.05
order_085152,1,credit_card,2,28.86
order_085153,1,credit_card,1,34.05
order_085154,1,credit_card,1,45.38
order_085155,1,credit_card,1,17.26
order_085156,1,credit_card,1,40.52
order_085157,1,boleto,1,31.86
order_085158,1,credit_card,2,58.17
order_085159,1,credit_card,3,387.8
order_085160,1,credit_card,1,176.77
order_085161,1,credit_card,1,51.48
order_085162,1,boleto,6,68.06
order_085163,1,credit_card,11,125.94
order_085164,1,boleto,11,78.57
order_085165,1,boleto,1,34.13
order_085166,1,credit_card,8,336.52
order_085167,1,credit_card,4,472.85
order_085168,1,credit_card,2,134.76
order_085169,1,credit_card,1,108.18
order_085170,1,credit_card,3,277.73
order_085171,1,credit_card,3,354.37
order_085172,1,credit_card,4,408.5
order_085173,1,credit_card,2,49.57
order_085174,1,boleto,1,117.13
order_085175,1,credit_card,2,25.83
order_085176,1,credit_card,4,142.51
order_085177,1,credit_card,6,286.61
order_085178,1,credit_card,8,60.54
order_085179,1,credit_card,1,18.09
order_085180,1,credit_card,12,109.26
order_085181,1,boleto,1,127.44
order_085182,1,credit_card,9,155.27
order_085183,1,boleto,11,113.26
order_085184,1,credit_card,6,46.24
order_085185,1,credit_card,2,102.51
order_085186,1,boleto,8,43.09
order_085187,1,credit_card,1,105.14
order_085188,1,credit_card,4,69.02
order_085189,1,credit_card,3,158.27
order_085190,1,credit_card,2,30.32
order_085191,1,credit_card,2,329.14
order_085192,1,credit_card,11,80.51
order_085193,1,debit_card,11,633.29
order_085194,1,credit_card,7,135.2
order_085195,1,credit_card,8,100.35
order_085196,1,credit_card,3,19.82
order_085197,1,credit_card,2,58.94
order_085198,1,boleto,1,27.51
order_085199,1,boleto,9,78.28
order_085200,1,credit_card,1,24.84
order_085201,1,credit_card,1,96.44
order_085202,1,boleto,7,371.27
order_085203,1,credit_card,12,190.11
order_085204,1,credit_card,3,239.29
order_085205,1,boleto,1,113.27
order_085206,1,credit_card,1,125.88
order_085207,1,credit_card,1,12.34
order_085208,1,credit_card,6,71.55
order_085209,1,credit_card,1,87.8
order_085210,1,credit_card,6,84.93
order_085211,1,credit_card,2,309.81
order_085212,1,credit_card,10,110.95
order_085213,1,credit_card,1,107.94
order_085214,1,credit_card,1,23.97
order_085215,1,boleto,2,87.25
order_085216,1,credit_card,2,81.95
order_085217,1,credit_card,7,122.65
order_085218,1,boleto,3,54.1
order_085219,1,credit_card,3,194.9
order_085220,1,credit_card,1,64.05
order_085221,1,credit_card,1,320.45
order_085222,1,credit_card,2,57.0
order_085223,1,credit_card,1,113.41
order_085224,1,credit_card,1,113.7
order_085225,1,voucher,4,190.27
order_085226,1,credit_card,2,158.46
order_085227,1,credit_card,7,279.57
order_085228,1,credit_card,1,277.47
order_085229,1,credit_card,1,151.33
order_085230,1,credit_card,1,166.54
order_085231,1,credit_card,12,100.36
order_085232,1,credit_card,1,56.06
order_085233,1,credit_card,2,119.05
order_085234,1,credit_card,2,201.92
order_085235,1,credit_card,1,148.49
order_085236,1,voucher,1,99.81
order_085237,1,credit_card,3,232.16
order_085238,1,boleto,8,172.42
order_085239,1,voucher,4,184.38
order_085240,1,boleto,11,85.55
order_085241,1,credit_card,2,67.65
order_085242,1,credit_card,3,55.26
order_085243,1,credit_card,7,43.96
order_085244,1,credit_card,3,77.56
order_085245,1,credit_card,3,103.46
order_085246,1,credit_card,1,41.59
order_085247,1,boleto,1,122.72
order_085248,1,credit_card,5,82.41
order_085249,1,voucher,3,82.06
order_085250,1,credit_card,1,61.09
order_085251,1,boleto,1,39.95
order_085252,1,credit_card,1,56.66
order_085253,1,credit_card,6,81.98
order_085254,1,credit_card,5,119.67
order_085255,1,credit_card,10,124.56
order_085256,1,credit_card,1,126.9
order_085257,1,credit_card,10,139.09
order_085258,1,credit_card,1,98.91
order_085259,1,credit_card,1,82.11
order_085260,1,credit_card,4,70.76
order_085261,1,credit_card,1,154.43
